"band","element_id","word"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"gotta"
"Guns n Roses",5232,"move"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"stay"
"Guns n Roses",5232,"forever"
"Guns n Roses",5232,"lose"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"listen"
"Guns n Roses",5232,"pay"
"Guns n Roses",5232,"dues"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"shotgun"
"Guns n Roses",5232,"blues"
"Guns n Roses",5232,"goin"
"Guns n Roses",5232,"gonna"
"Guns n Roses",5232,"lose"
"Guns n Roses",5233,"i.q"
"Guns n Roses",5233,"15"
"Guns n Roses",5233,"shit"
"Guns n Roses",5233,"fuckhead"
"Guns n Roses",5233,"nothin"
"Guns n Roses",5233,"fuckin"
"Guns n Roses",5234,"listen"
"Guns n Roses",5234,"motherfuckers"
"Guns n Roses",5234,"song"
"Guns n Roses",5234,"heard"
"Guns n Roses",5234,"thrown"
"Guns n Roses",5234,"gutter"
"Guns n Roses",5234,"deserve"
"Guns n Roses",5234,"kneeling"
"Guns n Roses",5234,"fucking"
"Guns n Roses",5234,"virgin"
"Guns n Roses",5234,"pussy"
"Guns n Roses",5234,"maggot"
"Guns n Roses",5234,"shock"
"Guns n Roses",5235,"bitch"
"Guns n Roses",5235,"true"
"Guns n Roses",5235,"dammed"
"Guns n Roses",5235,"true"
"Guns n Roses",5235,"bitch"
"Guns n Roses",5236,"head"
"Guns n Roses",5236,"sky"
"Guns n Roses",5236,"fucking"
"Guns n Roses",5236,"schemer"
"Guns n Roses",5236,"broken"
"Guns n Roses",5236,"heart"
"Guns n Roses",5236,"syphilitic"
"Guns n Roses",5236,"preachers"
"Guns n Roses",5236,"baby"
"Guns n Roses",5236,"parasitic"
"Guns n Roses",5236,"demons"
"Guns n Roses",5236,"sucking"
"Guns n Roses",5236,"acid"
"Guns n Roses",5236,"heart"
"Guns n Roses",5237,"bitch"
"Guns n Roses",5237,"true"
"Guns n Roses",5237,"dammed"
"Guns n Roses",5237,"true"
"Guns n Roses",5237,"bitch"
"Guns n Roses",5238,"plans"
"Guns n Roses",5238,"schemes"
"Guns n Roses",5238,"hopes"
"Guns n Roses",5238,"dreams"
"Guns n Roses",5239,"fond"
"Guns n Roses",5239,"desires"
"Guns n Roses",5239,"happy"
"Guns n Roses",5239,"hours"
"Guns n Roses",5239,"happiness"
"Guns n Roses",5239,"guess"
"Guns n Roses",5239,"walked"
"Guns n Roses",5239,"walked"
"Guns n Roses",5239,"ol"
"Guns n Roses",5239,"misery"
"Guns n Roses",5240,"spoken"
"Guns n Roses",5240,"yeah"
"Guns n Roses",5240,"fucked"
"Guns n Roses",5241,"love"
"Guns n Roses",5241,"share"
"Guns n Roses",5241,"cares"
"Guns n Roses",5242,"yeah"
"Guns n Roses",5243,"fine"
"Guns n Roses",5243,"mine"
"Guns n Roses",5243,"cool"
"Guns n Roses",5243,"fool"
"Guns n Roses",5243,"times"
"Guns n Roses",5243,"story"
"Guns n Roses",5243,"hard"
"Guns n Roses",5243,"stands"
"Guns n Roses",5243,"book"
"Guns n Roses",5243,"burns"
"Guns n Roses",5243,"story"
"Guns n Roses",5243,"takes"
"Guns n Roses",5243,"leaves"
"Guns n Roses",5243,"broken"
"Guns n Roses",5243,"cool"
"Guns n Roses",5243,"fine"
"Guns n Roses",5243,"owe"
"Guns n Roses",5243,"favor"
"Guns n Roses",5243,"friend"
"Guns n Roses",5243,"friends"
"Guns n Roses",5243,"yeah"
"Guns n Roses",5243,"story"
"Guns n Roses",5243,"hard"
"Guns n Roses",5243,"stands"
"Guns n Roses",5243,"book"
"Guns n Roses",5243,"burns"
"Guns n Roses",5243,"story"
"Guns n Roses",5243,"takes"
"Guns n Roses",5243,"leaves"
"Guns n Roses",5243,"broken"
"Guns n Roses",5243,"live"
"Guns n Roses",5243,"life"
"Guns n Roses",5243,"difference"
"Guns n Roses",5243,"night"
"Guns n Roses",5243,"darkness"
"Guns n Roses",5243,"stars"
"Guns n Roses",5243,"alright"
"Guns n Roses",5243,"wanna"
"Guns n Roses",5243,"reach"
"Guns n Roses",5243,"grab"
"Guns n Roses",5243,"lights"
"Guns n Roses",5243,"house"
"Guns n Roses",5243,"yeah"
"Guns n Roses",5243,"happy"
"Guns n Roses",5243,"sweat"
"Guns n Roses",5243,"yeah"
"Guns n Roses",5244,"night"
"Guns n Roses",5244,"darkness"
"Guns n Roses",5244,"stars"
"Guns n Roses",5244,"alright"
"Guns n Roses",5244,"wanna"
"Guns n Roses",5244,"reach"
"Guns n Roses",5244,"grab"
"Guns n Roses",5244,"lights"
"Guns n Roses",5244,"house"
"Guns n Roses",5244,"yeah"
"Guns n Roses",5244,"happy"
"Guns n Roses",5244,"sweat"
"Guns n Roses",5245,"fine"
"Guns n Roses",5245,"cool"
"Guns n Roses",5245,"mine"
"Guns n Roses",5246,"smile"
"Guns n Roses",5246,"reminds"
"Guns n Roses",5246,"childhood"
"Guns n Roses",5246,"memories"
"Guns n Roses",5246,"fresh"
"Guns n Roses",5246,"bright"
"Guns n Roses",5246,"blue"
"Guns n Roses",5246,"sky"
"Guns n Roses",5246,"takes"
"Guns n Roses",5246,"special"
"Guns n Roses",5246,"stared"
"Guns n Roses",5246,"break"
"Guns n Roses",5246,"cry"
"Guns n Roses",5247,"sweet"
"Guns n Roses",5247,"child"
"Guns n Roses",5247,"mine"
"Guns n Roses",5247,"sweet"
"Guns n Roses",5247,"love"
"Guns n Roses",5247,"mine"
"Guns n Roses",5248,"eyes"
"Guns n Roses",5248,"bluest"
"Guns n Roses",5248,"skies"
"Guns n Roses",5248,"rain"
"Guns n Roses",5248,"hate"
"Guns n Roses",5248,"eyes"
"Guns n Roses",5248,"ounce"
"Guns n Roses",5248,"pain"
"Guns n Roses",5248,"hair"
"Guns n Roses",5248,"reminds"
"Guns n Roses",5248,"warm"
"Guns n Roses",5248,"safe"
"Guns n Roses",5248,"child"
"Guns n Roses",5248,"hide"
"Guns n Roses",5248,"pray"
"Guns n Roses",5248,"thunder"
"Guns n Roses",5248,"rain"
"Guns n Roses",5248,"quietly"
"Guns n Roses",5248,"pass"
"Guns n Roses",5249,"sweet"
"Guns n Roses",5249,"child"
"Guns n Roses",5249,"mine"
"Guns n Roses",5249,"sweet"
"Guns n Roses",5249,"love"
"Guns n Roses",5249,"mine"
"Guns n Roses",5250,"sweet"
"Guns n Roses",5250,"child"
"Guns n Roses",5250,"mine"
"Guns n Roses",5251,"smile"
"Guns n Roses",5251,"reminds"
"Guns n Roses",5251,"childhood"
"Guns n Roses",5251,"memories"
"Guns n Roses",5251,"evrything"
"Guns n Roses",5251,"fresh"
"Guns n Roses",5251,"bright"
"Guns n Roses",5251,"blue"
"Guns n Roses",5251,"sky"
"Guns n Roses",5251,"takes"
"Guns n Roses",5251,"special"
"Guns n Roses",5251,"stared"
"Guns n Roses",5251,"break"
"Guns n Roses",5251,"cry"
"Guns n Roses",5252,"sweet"
"Guns n Roses",5252,"child"
"Guns n Roses",5252,"mine"
"Guns n Roses",5252,"sweet"
"Guns n Roses",5252,"love"
"Guns n Roses",5252,"mine"
"Guns n Roses",5253,"eyes"
"Guns n Roses",5253,"bluest"
"Guns n Roses",5253,"skies"
"Guns n Roses",5253,"rain"
"Guns n Roses",5253,"hate"
"Guns n Roses",5253,"eyes"
"Guns n Roses",5253,"ounce"
"Guns n Roses",5253,"pain"
"Guns n Roses",5253,"hair"
"Guns n Roses",5253,"reminds"
"Guns n Roses",5253,"warm"
"Guns n Roses",5253,"safe"
"Guns n Roses",5253,"child"
"Guns n Roses",5253,"hide"
"Guns n Roses",5253,"pray"
"Guns n Roses",5253,"thunder"
"Guns n Roses",5253,"rain"
"Guns n Roses",5253,"quietly"
"Guns n Roses",5253,"pass"
"Guns n Roses",5254,"sweet"
"Guns n Roses",5254,"child"
"Guns n Roses",5254,"mine"
"Guns n Roses",5254,"sweet"
"Guns n Roses",5254,"love"
"Guns n Roses",5254,"mine"
"Guns n Roses",5255,"sweet"
"Guns n Roses",5255,"child"
"Guns n Roses",5255,"mine"
"Guns n Roses",5256,"love"
"Guns n Roses",5256,"world"
"Guns n Roses",5256,"save"
"Guns n Roses",5256,"innocence"
"Guns n Roses",5256,"inside"
"Guns n Roses",5256,"hard"
"Guns n Roses",5256,"woah"
"Guns n Roses",5256,"woah"
"Guns n Roses",5256,"awoahhhh"
"Guns n Roses",5256,"change"
"Guns n Roses",5256,"mind"
"Guns n Roses",5256,"hurts"
"Guns n Roses",5256,"ooooooohhhhh"
"Guns n Roses",5256,"left"
"Guns n Roses",5256,"wouldnt"
"Guns n Roses",5256,"hell"
"Guns n Roses",5256,"describe"
"Guns n Roses",5256,"wander"
"Guns n Roses",5256,"daze"
"Guns n Roses",5256,"true"
"Guns n Roses",5256,"feelings"
"Guns n Roses",5256,"saved"
"Guns n Roses",5256,"road"
"Guns n Roses",5256,"called"
"Guns n Roses",5256,"street"
"Guns n Roses",5256,"dreams"
"Guns n Roses",5256,"stardust"
"Guns n Roses",5256,"feet"
"Guns n Roses",5256,"leaves"
"Guns n Roses",5256,"taste"
"Guns n Roses",5256,"bittersweet"
"Guns n Roses",5256,"called"
"Guns n Roses",5256,"blues"
"Guns n Roses",5256,"dont"
"Guns n Roses",5256,"planned"
"Guns n Roses",5256,"true"
"Guns n Roses",5256,"beautiful"
"Guns n Roses",5256,"dont"
"Guns n Roses",5256,"live"
"Guns n Roses",5256,"inside"
"Guns n Roses",5256,"anymore"
"Guns n Roses",5256,"uh"
"Guns n Roses",5256,"uh"
"Guns n Roses",5256,"means"
"Guns n Roses",5256,"cost"
"Guns n Roses",5256,"true"
"Guns n Roses",5256,"lies"
"Guns n Roses",5256,"couldnt"
"Guns n Roses",5256,"beautiful"
"Guns n Roses",5256,"memories"
"Guns n Roses",5257,"love"
"Guns n Roses",5257,"world"
"Guns n Roses",5257,"save"
"Guns n Roses",5257,"innocence"
"Guns n Roses",5257,"inside"
"Guns n Roses",5257,"hard"
"Guns n Roses",5257,"change"
"Guns n Roses",5257,"mind"
"Guns n Roses",5258,"hurts"
"Guns n Roses",5258,"left"
"Guns n Roses",5258,"hell"
"Guns n Roses",5258,"describe"
"Guns n Roses",5259,"wander"
"Guns n Roses",5259,"day"
"Guns n Roses",5259,"feelings"
"Guns n Roses",5260,"change"
"Guns n Roses",5260,"nice"
"Guns n Roses",5260,"hang"
"Guns n Roses",5260,"change"
"Guns n Roses",5260,"bittersweet"
"Guns n Roses",5261,"called"
"Guns n Roses",5261,"blues"
"Guns n Roses",5262,"planned"
"Guns n Roses",5262,"true"
"Guns n Roses",5262,"beautiful"
"Guns n Roses",5262,"live"
"Guns n Roses",5262,"inside"
"Guns n Roses",5262,"anymore"
"Guns n Roses",5263,"planned"
"Guns n Roses",5263,"true"
"Guns n Roses",5263,"beautiful"
"Guns n Roses",5263,"live"
"Guns n Roses",5263,"inside"
"Guns n Roses",5263,"anymore"
"Guns n Roses",5264,"means"
"Guns n Roses",5264,"changed"
"Guns n Roses",5265,"true"
"Guns n Roses",5265,"memories"
"Guns n Roses",5265,"distant"
"Guns n Roses",5266,"friends"
"Guns n Roses",5266,"home"
"Guns n Roses",5266,"everybody's"
"Guns n Roses",5266,"garden"
"Guns n Roses",5266,"trees"
"Guns n Roses",5266,"flowers"
"Guns n Roses",5266,"tease"
"Guns n Roses",5266,"garden"
"Guns n Roses",5266,"everybody's"
"Guns n Roses",5266,"care"
"Guns n Roses",5266,"garden"
"Guns n Roses",5266,"worst"
"Guns n Roses",5266,"phobia"
"Guns n Roses",5266,"crazy"
"Guns n Roses",5266,"man's"
"Guns n Roses",5266,"utopia"
"Guns n Roses",5266,"lost"
"Guns n Roses",5266,"ya"
"Guns n Roses",5266,"glad"
"Guns n Roses",5266,"ya"
"Guns n Roses",5266,"poor"
"Guns n Roses",5266,"boys"
"Guns n Roses",5266,"chance"
"Guns n Roses",5266,"garden's"
"Guns n Roses",5266,"song"
"Guns n Roses",5266,"dance"
"Guns n Roses",5266,"feel"
"Guns n Roses",5266,"flowers"
"Guns n Roses",5266,"wrap"
"Guns n Roses",5266,"smart"
"Guns n Roses",5266,"boys"
"Guns n Roses",5267,"inside"
"Guns n Roses",5267,"wrestle"
"Guns n Roses",5267,"pride"
"Guns n Roses",5267,"losin"
"Guns n Roses",5267,"mind"
"Guns n Roses",5267,"garden"
"Guns n Roses",5267,"lead"
"Guns n Roses",5267,"throw"
"Guns n Roses",5267,"shelf"
"Guns n Roses",5267,"inside"
"Guns n Roses",5267,"garden"
"Guns n Roses",5268,"scared"
"Guns n Roses",5268,"lost"
"Guns n Roses",5268,"virginity"
"Guns n Roses",5268,"gypsy"
"Guns n Roses",5268,"blond"
"Guns n Roses",5268,"hair"
"Guns n Roses",5268,"care"
"Guns n Roses",5268,"mouse"
"Guns n Roses",5268,"inside"
"Guns n Roses",5268,"maze"
"Guns n Roses",5268,"wandering"
"Guns n Roses",5268,"round"
"Guns n Roses",5268,"4"
"Guns n Roses",5268,"daze"
"Guns n Roses",5268,"smile"
"Guns n Roses",5268,"wanna"
"Guns n Roses",5268,"leave"
"Guns n Roses",5268,"poor"
"Guns n Roses",5268,"boys"
"Guns n Roses",5268,"chance"
"Guns n Roses",5268,"garden's"
"Guns n Roses",5268,"song"
"Guns n Roses",5268,"dance"
"Guns n Roses",5268,"feel"
"Guns n Roses",5268,"flowers"
"Guns n Roses",5268,"wrap"
"Guns n Roses",5268,"smart"
"Guns n Roses",5268,"boys"
"Guns n Roses",5268,"worst"
"Guns n Roses",5268,"phobia"
"Guns n Roses",5268,"crazy"
"Guns n Roses",5268,"man's"
"Guns n Roses",5268,"utopia"
"Guns n Roses",5268,"lost"
"Guns n Roses",5268,"ya"
"Guns n Roses",5268,"glad"
"Guns n Roses",5268,"ya"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"glad"
"Guns n Roses",5268,"ya"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"bye"
"Guns n Roses",5268,"aw"
"Guns n Roses",5269,"baby"
"Guns n Roses",5269,"lookin"
"Guns n Roses",5269,"real"
"Guns n Roses",5269,"remember"
"Guns n Roses",5269,"met"
"Guns n Roses",5269,"funny"
"Guns n Roses",5269,"feelin"
"Guns n Roses",5269,"forget"
"Guns n Roses",5269,"ooh"
"Guns n Roses",5269,"time"
"Guns n Roses",5269,"remember"
"Guns n Roses",5269,"ooh"
"Guns n Roses",5269,"love"
"Guns n Roses",5269,"shared"
"Guns n Roses",5269,"lovin"
"Guns n Roses",5269,"that'll"
"Guns n Roses",5269,"forever"
"Guns n Roses",5270,"heart"
"Guns n Roses",5270,"mine"
"Guns n Roses",5270,"left"
"Guns n Roses",5270,"babe"
"Guns n Roses",5270,"found"
"Guns n Roses",5270,"funny"
"Guns n Roses",5270,"feelin"
"Guns n Roses",5270,"forget"
"Guns n Roses",5270,"ooh"
"Guns n Roses",5270,"time"
"Guns n Roses",5270,"remember"
"Guns n Roses",5270,"ooh"
"Guns n Roses",5270,"love"
"Guns n Roses",5270,"shared"
"Guns n Roses",5270,"lovin"
"Guns n Roses",5270,"that'll"
"Guns n Roses",5270,"forever"
"Guns n Roses",5271,"honey"
"Guns n Roses",5271,"time"
"Guns n Roses",5271,"heart"
"Guns n Roses",5271,"deep"
"Guns n Roses",5271,"inside"
"Guns n Roses",5271,"love"
"Guns n Roses",5271,"darlin"
"Guns n Roses",5272,"love"
"Guns n Roses",5272,"ooh"
"Guns n Roses",5272,"true"
"Guns n Roses",5272,"ooh"
"Guns n Roses",5273,"somethin"
"Guns n Roses",5273,"changed"
"Guns n Roses",5273,"heart"
"Guns n Roses",5273,"mine"
"Guns n Roses",5273,"glad"
"Guns n Roses",5273,"ya"
"Guns n Roses",5273,"honey"
"Guns n Roses",5273,"you'e"
"Guns n Roses",5273,"friend"
"Guns n Roses",5273,"wanna"
"Guns n Roses",5273,"stay"
"Guns n Roses",5273,"till"
"Guns n Roses",5273,"ooh"
"Guns n Roses",5273,"time"
"Guns n Roses",5273,"remember"
"Guns n Roses",5273,"ooh"
"Guns n Roses",5273,"love"
"Guns n Roses",5273,"shared"
"Guns n Roses",5273,"lovin"
"Guns n Roses",5273,"that'll"
"Guns n Roses",5273,"forever"
"Guns n Roses",5274,"honey"
"Guns n Roses",5274,"time"
"Guns n Roses",5274,"heart"
"Guns n Roses",5274,"deep"
"Guns n Roses",5274,"inside"
"Guns n Roses",5274,"love"
"Guns n Roses",5274,"darlin"
"Guns n Roses",5275,"hey"
"Guns n Roses",5275,"bottle's"
"Guns n Roses",5275,"empty"
"Guns n Roses",5275,"2"
"Guns n Roses",5275,"bucks"
"Guns n Roses",5275,"buy"
"Guns n Roses",5275,"bottle"
"Guns n Roses",5275,"alright"
"Guns n Roses",5275,"headin"
"Guns n Roses",5275,"store"
"Guns n Roses",5275,"gonna"
"Guns n Roses",5275,"buy"
"Guns n Roses",5275,"smokes"
"Guns n Roses",5275,"hot"
"Guns n Roses",5275,"damn"
"Guns n Roses",5276,"night"
"Guns n Roses",5276,"car"
"Guns n Roses",5276,"yeah"
"Guns n Roses",5276,"push"
"Guns n Roses",5276,"peddle"
"Guns n Roses",5276,"there're"
"Guns n Roses",5276,"parties"
"Guns n Roses",5276,"usin"
"Guns n Roses",5276,"death"
"Guns n Roses",5276,"ya"
"Guns n Roses",5276,"night"
"Guns n Roses",5276,"call"
"Guns n Roses",5276,"telephone"
"Guns n Roses",5276,"sweet"
"Guns n Roses",5276,"baby"
"Guns n Roses",5276,"beggin"
"Guns n Roses",5276,"home"
"Guns n Roses",5276,"everyday"
"Guns n Roses",5276,"gotta"
"Guns n Roses",5276,"fun"
"Guns n Roses",5276,"suzy"
"Guns n Roses",5276,"left"
"Guns n Roses",5276,"sally"
"Guns n Roses",5278,"fast"
"Guns n Roses",5278,"care"
"Guns n Roses",5278,"care"
"Guns n Roses",5278,"outta"
"Guns n Roses",5278,"fast"
"Guns n Roses",5278,"care"
"Guns n Roses",5278,"care"
"Guns n Roses",5278,"outta"
"Guns n Roses",5280,"night"
"Guns n Roses",5280,"friends"
"Guns n Roses",5280,"buck"
"Guns n Roses",5280,"car"
"Guns n Roses",5280,"gas"
"Guns n Roses",5280,"fast"
"Guns n Roses",5280,"friends"
"Guns n Roses",5280,"gonna"
"Guns n Roses",5280,"city's"
"Guns n Roses",5280,"hot"
"Guns n Roses",5280,"tonight"
"Guns n Roses",5280,"everybody's"
"Guns n Roses",5280,"badge"
"Guns n Roses",5280,"pan"
"Guns n Roses",5280,"legend"
"Guns n Roses",5280,"hand"
"Guns n Roses",5280,"dance"
"Guns n Roses",5281,"fast"
"Guns n Roses",5281,"care"
"Guns n Roses",5281,"care"
"Guns n Roses",5281,"outta"
"Guns n Roses",5281,"fast"
"Guns n Roses",5281,"care"
"Guns n Roses",5281,"care"
"Guns n Roses",5281,"outta"
"Guns n Roses",5283,"car"
"Guns n Roses",5283,"keys"
"Guns n Roses",5283,"money"
"Guns n Roses",5283,"grow"
"Guns n Roses",5283,"trees"
"Guns n Roses",5283,"stumble"
"Guns n Roses",5283,"fall"
"Guns n Roses",5283,"t'ill"
"Guns n Roses",5283,"bloody"
"Guns n Roses",5283,"knees"
"Guns n Roses",5283,"climbed"
"Guns n Roses",5283,"money's"
"Guns n Roses",5283,"drive"
"Guns n Roses",5283,"edge"
"Guns n Roses",5283,"mind"
"Guns n Roses",5283,"ya"
"Guns n Roses",5283,"car"
"Guns n Roses",5283,"leave"
"Guns n Roses",5283,"girl"
"Guns n Roses",5283,"waitin"
"Guns n Roses",5283,"road"
"Guns n Roses",5283,"door"
"Guns n Roses",5284,"fast"
"Guns n Roses",5284,"care"
"Guns n Roses",5284,"care"
"Guns n Roses",5284,"outta"
"Guns n Roses",5284,"fast"
"Guns n Roses",5284,"care"
"Guns n Roses",5284,"care"
"Guns n Roses",5284,"outta"
"Guns n Roses",5285,"fast"
"Guns n Roses",5285,"care"
"Guns n Roses",5285,"care"
"Guns n Roses",5285,"outta"
"Guns n Roses",5285,"fast"
"Guns n Roses",5285,"care"
"Guns n Roses",5285,"care"
"Guns n Roses",5285,"outta"
"Guns n Roses",5286,"fast"
"Guns n Roses",5286,"care"
"Guns n Roses",5286,"care"
"Guns n Roses",5286,"outta"
"Guns n Roses",5286,"fast"
"Guns n Roses",5286,"care"
"Guns n Roses",5286,"care"
"Guns n Roses",5286,"outta"
"Guns n Roses",5287,"fast"
"Guns n Roses",5287,"care"
"Guns n Roses",5287,"care"
"Guns n Roses",5287,"outta"
"Guns n Roses",5287,"fast"
"Guns n Roses",5287,"care"
"Guns n Roses",5287,"care"
"Guns n Roses",5287,"outta"
"Guns n Roses",5288,"love"
"Guns n Roses",5288,"kill"
"Guns n Roses",5288,"love"
"Guns n Roses",5288,"kill"
"Guns n Roses",5289,"feet"
"Guns n Roses",5289,"hear"
"Guns n Roses",5289,"complain"
"Guns n Roses",5290,"love"
"Guns n Roses",5290,"whoa"
"Guns n Roses",5290,"yeah"
"Guns n Roses",5290,"kill"
"Guns n Roses",5290,"love"
"Guns n Roses",5290,"oooo"
"Guns n Roses",5290,"yeah"
"Guns n Roses",5290,"kill"
"Guns n Roses",5291,"miss"
"Guns n Roses",5291,"buried"
"Guns n Roses",5291,"backyard"
"Guns n Roses",5291,"whoa"
"Guns n Roses",5291,"yeah"
"Guns n Roses",5291,"whoa"
"Guns n Roses",5291,"yeah"
"Guns n Roses",5291,"whoo"
"Guns n Roses",5291,"oo"
"Guns n Roses",5291,"yeah"
"Guns n Roses",5292,"love"
"Guns n Roses",5292,"kill"
"Guns n Roses",5292,"love"
"Guns n Roses",5292,"whoa"
"Guns n Roses",5292,"yeah"
"Guns n Roses",5292,"kill"
"Guns n Roses",5293,"bitched"
"Guns n Roses",5293,"drove"
"Guns n Roses",5293,"nuts"
"Guns n Roses",5293,"happier"
"Guns n Roses",5293,"alright"
"Guns n Roses",5293,"whoa"
"Guns n Roses",5293,"yeah"
"Guns n Roses",5293,"whoa"
"Guns n Roses",5293,"whoo"
"Guns n Roses",5293,"oo"
"Guns n Roses",5293,"yeah"
"Guns n Roses",5294,"love"
"Guns n Roses",5294,"kill"
"Guns n Roses",5294,"love"
"Guns n Roses",5294,"ooooh"
"Guns n Roses",5294,"yeah"
"Guns n Roses",5294,"kill"
"Guns n Roses",5295,"bitched"
"Guns n Roses",5295,"drove"
"Guns n Roses",5295,"nuts"
"Guns n Roses",5295,"hear"
"Guns n Roses",5295,"complain"
"Guns n Roses",5295,"yeah"
"Guns n Roses",5295,"eeeah"
"Guns n Roses",5296,"jungle"
"Guns n Roses",5296,"fun"
"Guns n Roses",5296,"games"
"Guns n Roses",5296,"honey"
"Guns n Roses",5296,"names"
"Guns n Roses",5296,"people"
"Guns n Roses",5296,"money"
"Guns n Roses",5296,"honey"
"Guns n Roses",5296,"disease"
"Guns n Roses",5298,"jungle"
"Guns n Roses",5298,"jungle"
"Guns n Roses",5298,"watch"
"Guns n Roses",5298,"bring"
"Guns n Roses",5298,"shun"
"Guns n Roses",5298,"knees"
"Guns n Roses",5298,"knees"
"Guns n Roses",5298,"wanna"
"Guns n Roses",5298,"watch"
"Guns n Roses",5298,"bleed"
"Guns n Roses",5299,"jungle"
"Guns n Roses",5299,"day"
"Guns n Roses",5299,"day"
"Guns n Roses",5299,"gonna"
"Guns n Roses",5299,"bleed"
"Guns n Roses",5299,"price"
"Guns n Roses",5299,"pay"
"Guns n Roses",5299,"sexy"
"Guns n Roses",5299,"girl"
"Guns n Roses",5299,"hard"
"Guns n Roses",5299,"taste"
"Guns n Roses",5299,"bright"
"Guns n Roses",5299,"lights"
"Guns n Roses",5299,"free"
"Guns n Roses",5299,"jungle"
"Guns n Roses",5299,"jungle"
"Guns n Roses",5299,"feel"
"Guns n Roses",5299,"serpentine"
"Guns n Roses",5299,"wanna"
"Guns n Roses",5299,"hear"
"Guns n Roses",5299,"scream"
"Guns n Roses",5300,"jungle"
"Guns n Roses",5300,"worse"
"Guns n Roses",5300,"everyday"
"Guns n Roses",5300,"ya"
"Guns n Roses",5300,"learn"
"Guns n Roses",5300,"ta"
"Guns n Roses",5300,"live"
"Guns n Roses",5300,"animal"
"Guns n Roses",5300,"jungle"
"Guns n Roses",5300,"play"
"Guns n Roses",5300,"hunger"
"Guns n Roses",5300,"eventually"
"Guns n Roses",5302,"yeah"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"baby"
"Guns n Roses",5303,"gonna"
"Guns n Roses",5303,"die"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"watch"
"Guns n Roses",5303,"bring"
"Guns n Roses",5303,"shu"
"Guns n Roses",5303,"knees"
"Guns n Roses",5303,"knees"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"feel"
"Guns n Roses",5303,"serpentine"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"watch"
"Guns n Roses",5303,"bring"
"Guns n Roses",5303,"shun"
"Guns n Roses",5303,"n.n"
"Guns n Roses",5303,"knees"
"Guns n Roses",5303,"knees"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"jungle"
"Guns n Roses",5303,"watch"
"Guns n Roses",5303,"bring"
"Guns n Roses",5303,"gonna"
"Guns n Roses",5303,"bring"
"Guns n Roses",5303,"ha"
"Guns n Roses",5304,"jungle"
"Guns n Roses",5304,"fun"
"Guns n Roses",5304,"games"
"Guns n Roses",5304,"honey"
"Guns n Roses",5304,"names"
"Guns n Roses",5304,"people"
"Guns n Roses",5304,"money"
"Guns n Roses",5304,"honey"
"Guns n Roses",5304,"disease"
"Guns n Roses",5305,"jungle"
"Guns n Roses",5305,"jungle"
"Guns n Roses",5305,"watch"
"Guns n Roses",5305,"bring"
"Guns n Roses",5305,"sha"
"Guns n Roses",5305,"na"
"Guns n Roses",5305,"na"
"Guns n Roses",5305,"na"
"Guns n Roses",5305,"na"
"Guns n Roses",5305,"na"
"Guns n Roses",5305,"knees"
"Guns n Roses",5305,"knees"
"Guns n Roses",5305,"wanna"
"Guns n Roses",5305,"watch"
"Guns n Roses",5305,"bleed"
"Guns n Roses",5306,"jungle"
"Guns n Roses",5306,"day"
"Guns n Roses",5306,"day"
"Guns n Roses",5306,"gonna"
"Guns n Roses",5306,"bleed"
"Guns n Roses",5306,"price"
"Guns n Roses",5306,"pay"
"Guns n Roses",5306,"sexy"
"Guns n Roses",5306,"girl"
"Guns n Roses",5306,"hard"
"Guns n Roses",5306,"taste"
"Guns n Roses",5306,"bright"
"Guns n Roses",5306,"light"
"Guns n Roses",5306,"free"
"Guns n Roses",5307,"jungle"
"Guns n Roses",5307,"jungle"
"Guns n Roses",5307,"feel"
"Guns n Roses",5307,"serpentine"
"Guns n Roses",5307,"wanna"
"Guns n Roses",5307,"hear"
"Guns n Roses",5307,"yous"
"Guns n Roses",5307,"scream"
"Guns n Roses",5308,"jungle"
"Guns n Roses",5308,"worse"
"Guns n Roses",5308,"everyday"
"Guns n Roses",5308,"ya"
"Guns n Roses",5308,"learn"
"Guns n Roses",5308,"ta"
"Guns n Roses",5308,"live"
